Effects of oxycodone on functional connectivity,41,[0.89218897],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Bronchoscope-guided microwave ablation of early-stage lung tumors,33,[0.87140612],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Deciphering the building blocks of the macaque prefrontal cortical microcircuit,36,[0.66185251],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Identifying Reproducible Brain Signatures of Obsessive-Compulsive Profiles,41,[0.87465264],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Improving glucose control with advanced technology designed for high risk patients with type 1 diabetes,32,[0.88513342],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Neural Correlates of Familial and Non-familial ADHD,41,[0.83551859],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
What you see is what you learn: Visual attention in statistical word learning,41,[0.55648368],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Neural mechanisms of successful intervention in children with dyslexia,41,[0.88729925],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
The Antibody Registry: A Community Authority for Antibody Research Resource Identifiers,38,[0.89258004],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
: Complex systems analysis of the impact of alcohol on bone in non-human primates,6,[0.61897661],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Predictive Personalized Public Health (P3H): A Novel Paradigm to Treat Infectious Disease,32,[0.89441156],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Finding Good TEMporal PostOperative pain Signatures (TEMPOS),41,[0.36631767],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Multimodal Biomarkers For Oropharyngeal Cancer,33,[0.90123441],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Mapping connectomes for disordered emotional states,11,[0.60968281],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
CRCNS: The role of sound statistics for discrimination and coding of sounds,57,[0.62756566],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Integrating multidimensional genomic data to discover clinically-relevant predictive models,6,[0.53937607],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Toward a Generalized Framework and Flexible Software Environment for Power Analysis of Alcohol Treatment Randomized Controlled Trials,13,[0.51186207],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
An Intracortical Brain-Computer Interface Model for High Efficiency Development of Closed-Loop Neural Decoding Algorithms,57,[0.90178987],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
A pipeline for prioritizing and evaluating multidrug regimens for Mycobacterium abscessus,6,[0.84494954],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
NOVEL STRATEGIES TO IMPROVE LIVER CANCER SURVEILLANCE UPTAKE AND EARLY DETECTION,33,[0.66251375],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Identification of Microbiome Based Markers to Improve Colorectal Cancer Detection,33,[0.73424752],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Naturalistic Event Representation as a Novel Biomarker of Preclinical Alzheimer's Disease,11,[0.55189342],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
"Developing a systems biology platform for predicting, preventing, and treating drug side effects",6,[0.89537333],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Computational evaluation of the causal role of somatic mutations in human aging,55,[0.86686752],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Understanding Response Shift in Acute Respiratory Distress Syndrome (ARDS) survivors,13,[0.68628859],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Identification of immune cell-cell communication networks and inflammatory pulmonary microenvironments associated with the progression of COPD,6,[0.68578615],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Positive Valence System Function and Reward Exposure Therapy for Late-Life Depression,13,[0.88492344],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Developing mobile software that uses visual mapping techniques as habit-based assistive technology for individuals with Alzheimer's disease and Alzheimer's related dementias and their caregivers,57,[0.6472679],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Effects of prenatal cocaine on early brain functional connectivity and behavior,41,[0.76960614],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
MISSION U: A MULTIMEDIA TRAINING TOOL FOR TREATING INDIVIDUALS WITH CO-OCCURRING MENTAL HEALTH AND SUBSTANCE USE DISORDERS,13,[0.88037727],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Developing a mechanistic neurobiological model of exposure therapy response based on fear extinction theory,13,[0.53470928],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
SPEEKO for Elderspeak: A Self-Monitoring App to Improve Communication and Reduce Behavioral Symptoms in Care for Persons with Alzheimer's Disease and Other Dementias,13,[0.87302228],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"Antibodies, B cells and resistance to human cryptococcosis",6,[0.78928098],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Drug repurposing for Alzheimer's disease using structural systems pharmacology.,6,[0.69677617],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Rhode Island Center for Clinical and Translational Science,33,[0.36851361],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
In Vivo Mapping of Uncharted Functional Units of Tongue Motion During Speech,57,[0.88036312],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
West Coast Metabolomics Center for Compound Identification,38,[0.51925419],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
West Coast Metabolomics Center for Compound Identification,38,[0.51925419],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
New Serological Measures of Infectious Disease Transmission Intensity,13,[0.63435711],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Serum antibody biomarkers of myalgic encephalomyelitis/chronic fatigue syndrome,6,[0.89652127],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
SpliceCore: A Cloud-Based Software Platform to Translate Alternative Splicing Events into Therapeutic Targets Using RNA-seq Data,6,[0.45806153],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Improving Health Outcomes for an Aging Population,13,[0.89706172],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Systems Level Causal Discovery in Heterogeneous TOPMed Data,6,[0.80121888],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Predicting Heterogeneous Neurodevelopmental Outcomes in School-age Children with Early Caregiving Adversities,41,[0.90775187],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Accelerating the diagnosis of bipolar disorder using genetic and phenotypic signatures,6,[0.40190339],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
ABCD-USA Consortium:Research Project,41,[0.87242206],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Improve medical decision making in emergency medicine via a new interface to visualize and understand relevant prior history for complex patients at the point-of-care.,32,[0.91312726],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Tracking brain arousal fluctuations for fMRI Big Data discovery,11,[0.64257359],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
A Longitudinal MRI Study Characterizing Very Early Brain Development in Infants with Down Syndrome,41,[0.88701729],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Decoding Astrocyte Signaling in Neural Circuitry with Novel Computational Modeling and Analytical Tools,36,[0.52309643],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Antiplatelet in Stroke:  Safety and Effectiveness in Seniors (ASSESS),13,[0.83989008],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Novel Approaches to Infant Screening for ASD in Pediatric Primary Care,13,[0.62450438],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Data-Driven Identification of the Acute Respiratory Distress Syndrome,32,[0.69058808],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Using Wearable and Mobile Data to Diagnose and Monitor Movement Disorders,13,[0.37306061],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Devaluing Energy-Dense Foods for Cancer Control: Translational Neuroscience,13,[0.73187199],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Accelerating Multi-modal Biomarker Discovery in Translational Research with Cloud Data Integration,38,[0.88586877],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Multi-Omic Single-Cell System for Improved Combination Cancer Immunotherapy Monitoring and Implementation,6,[0.85923646],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
The effect of insufficient sleep on cardiovascular disease disparity between blacks and whites,13,[0.32076042],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Analysis of the Molecular Machinery Regulating Gene Expression during Vertebrate Development,55,[0.68059027],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
NEIGHBORHOOD Consortium for POAG Genetics,6,[0.85052535],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Systems Analysis of cell type differentiation in Xenopus development,55,[0.89050562],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
LEVERAGING PREDICTIVE ANALYTICS WITHIN SOCIAL NETWORKS TO MAXIMIZE DRUG ANDALCOHOL TREATMENT EFFICACY AND RELAPSE PREVENTION,13,[0.82272782],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Whole Genome RNA Sequencing (RNAseq) of Blood from Patients with Lacunar Stroke,6,[0.8101592],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Developing Evidence- based User Centered Design and Implementation Guidelines to Improve Health Information Technology Usability,32,[0.88176703],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Topology of Cancer Evolution and Heterogeneity,6,[0.90360747],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
"Back Pain Consortium (BACPAC) Research Program Data Integration, Algorithm Development and Operations Management Center",32,[0.48076115],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Systems biology frameworks to unravel mechanisms driving complex disorders,6,[0.91224361],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
